image,bbox,cx,cy,w,h,class_name,image_id,class_id,SL_P1_x,SL_P1_y,SL_P2_x,SL_P2_y,lat,long,height,time,points
bejing_view1_1134.png,0.473125 0.88625 0.09875 0.1075,0.473125,0.88625,0.09875,0.1075,building,34573,0,0.39875,0.78,0.37125,0.73625,39.86367546855536,116.42307857106655,33,2015-06-06-6,"((169, 333), (209, 376))"
shanghai_view1_41.png,0.86 0.05 0.125 0.09,0.86,0.05,0.125,0.09,building,4165,0,1.525,0.14,1.485,0.0375,31.263686035396525,121.36058715529175,33,2015-12-06-6,"((319, 2), (369, 38))"
shanghai_view1_169.png,0.66 0.7875 0.075 0.065,0.66,0.7875,0.075,0.065,building,3912,0,1.1525,1.415,1.135,1.3525,31.28671929523322,121.40550291949772,33,2015-12-06-6,"((249, 302), (279, 328))"
changchun_view1_209.png,0.71875 0.06375 0.1425 0.1275,0.71875,0.06375,0.1425,0.1275,building,17326,0,1.215,0.14,1.1525,0.025,43.90385705112481,125.35416867933668,33,2016-04-20-6,"((259, 0), (316, 51))"
shanghai_view2_189.png,0.6275 0.6325 0.13 0.12,0.6275,0.6325,0.13,0.12,building,21077,0,1.1425,1.0925,1.15,1.055,31.248327404688023,121.41448607233892,33,2017-06-06-6,"((224, 228), (277, 277))"
bejing_view1_1153.png,0.395 0.193125 0.055 0.11875,0.395,0.193125,0.055,0.11875,building,34592,0,0.3225,0.1925,0.35,0.18125,39.99455941924983,116.42307857106655,33,2015-06-06-6,"((147, 53), (169, 101))"
dalian_view2_453.png,0.59125 0.5125 0.0725 0.115,0.59125,0.5125,0.0725,0.115,building,1738,0,1.0225,0.9,0.9825,0.835,38.92045770625056,121.62310727360244,33,2016-06-01-6,"((222, 181), (251, 227))"
shanghai_view1_238.png,0.355 0.16375 0.12 0.1125,0.355,0.16375,0.12,0.1125,building,3989,0,0.6225,0.32,0.635,0.225,31.24064715234988,121.43245237802132,33,2015-12-06-6,"((118, 43), (166, 88))"
shanghai_view2_731.png,0.03125 0.63 0.0625 0.15,0.03125,0.63,0.0625,0.15,building,21588,0,0.065,1.175,0.03,1.02,31.18686790376216,121.61211543484522,33,2017-06-06-6,"((0, 222), (25, 282))"
bejing_view1_1213.png,0.15 0.18875 0.145 0.105,0.15,0.18875,0.145,0.105,building,34652,0,0.125,0.1675,0.1225,0.12375,39.856779908509,116.44104487674896,33,2015-06-06-6,"((31, 54), (89, 96))"
shanghai_view1_135.png,0.09625 0.16 0.1625 0.125,0.09625,0.16,0.1625,0.125,building,3875,0,0.225,0.3575,0.2025,0.25,31.21760264844648,121.39651976665652,33,2015-12-06-6,"((6, 39), (71, 89))"
bejing_view1_1091.png,0.055 0.685625 0.1075 0.09875,0.055,0.685625,0.1075,0.09875,building,34530,0,0.0425,0.61625,0.03625,0.56875,39.84298670975897,116.41409541822536,33,2015-06-06-6,"((0, 254), (43, 294))"
shanghai_view1_388.png,0.435 0.11375 0.06 0.0975,0.435,0.11375,0.06,0.0975,building,4146,0,0.7725,0.2125,0.7525,0.145,31.24064715234988,121.48635129506847,33,2015-12-06-6,"((162, 26), (186, 65))"
shanghai_view1_61.png,0.46375 0.44125 0.0775 0.0925,0.46375,0.44125,0.0775,0.0925,building,4322,0,0.8,0.8,0.795,0.725,31.22528477414182,121.36957030813294,33,2015-12-06-6,"((170, 158), (201, 195))"
shanghai_view2_57.png,0.4475 0.49375 0.12 0.0975,0.4475,0.49375,0.12,0.0975,building,21418,0,0.8425,0.89,0.8175,0.79,31.194552526043747,121.36957030813294,33,2017-06-06-6,"((155, 178), (203, 217))"
shanghai_view2_109.png,0.51 0.26625 0.12 0.1425,0.51,0.26625,0.12,0.1425,building,21008,0,0.88,0.44,0.8675,0.385,31.209919898473405,121.38753661381531,33,2017-06-06-6,"((180, 78), (228, 135))"
shanghai_view1_564.png,0.7275 0.385 0.105 0.15,0.7275,0.385,0.105,0.15,building,4283,0,1.265,0.6575,1.2175,0.5525,31.248327404688023,121.54923336495686,33,2015-12-06-6,"((270, 124), (312, 184))"
shanghai_view2_120.png,0.13875 0.94625 0.0625 0.0775,0.13875,0.94625,0.0625,0.0775,building,21019,0,0.285,1.6775,0.2825,1.6375,31.294395798503785,121.38753661381531,33,2017-06-06-6,"((43, 363), (68, 394))"
dongguan_view2_166.png,0.28375 0.65125 0.0975 0.1125,0.28375,0.65125,0.0975,0.1125,building,16522,0,0.4825,1.2,0.4875,1.07,23.083319207535485,113.7681152198182,33,2018-09-01-6,"((94, 238), (133, 283))"
dongguan_view1_122.png,0.92125 0.125 0.1575 0.11,0.92125,0.125,0.1575,0.11,building,1079,0,1.6025,0.285,1.5675,0.1525,23.00065460320685,113.7501489141358,33,2017-10-01-6,"((337, 28), (400, 72))"
shanghai_view1_234.png,0.47625 0.77625 0.0475 0.0825,0.47625,0.77625,0.0475,0.0825,building,3985,0,0.83,1.3725,0.81,1.3,31.209919898473405,121.43245237802132,33,2015-12-06-6,"((181, 294), (200, 327))"
changchun_view1_102.png,0.19875 0.285 0.1175 0.12,0.19875,0.285,0.1175,0.12,building,17253,0,0.3925,0.55,0.3575,0.44,43.84557693918815,125.2912866094483,33,2016-04-20-6,"((56, 89), (103, 138))"
shanghai_view2_643.png,0.495 0.9575 0.1 0.085,0.495,0.9575,0.1,0.085,building,21497,0,0.8625,1.735,0.8625,1.6675,31.27904216690052,121.57618282348044,33,2017-06-06-6,"((178, 366), (218, 400))"
shanghai_view2_646.png,0.9475 0.7625 0.105 0.24,0.9475,0.7625,0.105,0.24,building,21500,0,1.625,1.275,1.605,1.145,31.302071676625328,121.57618282348044,33,2017-06-06-6,"((358, 257), (400, 353))"
shanghai_view1_26.png,0.16125 0.94875 0.0925 0.0725,0.16125,0.94875,0.0925,0.0725,building,4012,0,0.285,1.6875,0.265,1.645,31.14843543519097,121.36058715529175,33,2015-12-06-6,"((46, 365), (83, 394))"
shanghai_view1_177.png,0.61875 0.25 0.0725 0.085,0.61875,0.25,0.0725,0.085,building,3921,0,1.095,0.4825,1.06,0.4075,31.15612317623464,121.41448607233892,33,2015-12-06-6,"((233, 83), (262, 117))"
shanghai_view2_23.png,0.15 0.255 0.16 0.13,0.15,0.255,0.16,0.13,building,21101,0,0.185,0.38,0.18,0.34,31.317421557073967,121.35160400245056,33,2017-06-06-6,"((28, 76), (92, 128))"
shanghai_view1_789.png,0.22875 0.78 0.1375 0.07,0.22875,0.78,0.1375,0.07,building,4500,0,0.4425,1.39,0.44,1.335,31.248327404688023,121.6300817405276,33,2015-12-06-6,"((64, 298), (119, 326))"
shanghai_view1_141.png,0.56 0.2175 0.075 0.095,0.56,0.2175,0.075,0.095,building,3882,0,1.0,0.4225,0.9425,0.305,31.263686035396525,121.39651976665652,33,2015-12-06-6,"((209, 68), (239, 106))"
shanghai_view2_548.png,0.26375 0.79 0.1075 0.095,0.26375,0.79,0.1075,0.095,building,21394,0,0.42,1.44,0.405,1.3375,31.317421557073967,121.54025021211568,33,2017-06-06-6,"((84, 297), (127, 335))"
shanghai_view1_787.png,0.89125 0.9475 0.1775 0.105,0.89125,0.9475,0.1775,0.105,building,4498,0,1.49,1.695,1.475,1.62,31.23296627547205,121.6300817405276,33,2015-12-06-6,"((321, 358), (392, 400))"
shanghai_view1_535.png,0.09875 0.4 0.0625 0.085,0.09875,0.4,0.0625,0.085,building,4260,0,0.175,0.735,0.17,0.6425,31.21760264844648,121.54025021211568,33,2015-12-06-6,"((27, 143), (52, 177))"
shanghai_view2_789.png,0.3425 0.68375 0.095 0.0875,0.3425,0.68375,0.095,0.0875,building,21650,0,0.6125,1.22,0.595,1.1225,31.248327404688023,121.6300817405276,33,2017-06-06-6,"((118, 256), (156, 291))"
shanghai_view1_234.png,0.365 0.58125 0.065 0.0975,0.365,0.58125,0.065,0.0975,building,3985,0,0.65,1.0625,0.615,0.9625,31.209919898473405,121.43245237802132,33,2015-12-06-6,"((133, 213), (159, 252))"
bejing_view2_1194.png,0.03875 0.335 0.0775 0.095,0.03875,0.335,0.0775,0.095,building,41333,0,0.08,0.6125,0.08,0.525,40.00144111508411,116.43206172390776,33,2016-03-06-6,"((0, 115), (31, 153))"
shanghai_view2_238.png,0.07625 0.3075 0.1175 0.1,0.07625,0.3075,0.1175,0.1,building,21108,0,0.1725,0.535,0.16,0.505,31.24064715234988,121.43245237802132,33,2017-06-06-6,"((7, 103), (54, 143))"
shanghai_view2_484.png,0.59375 0.8175 0.0975 0.075,0.59375,0.8175,0.0975,0.075,building,21327,0,1.07,1.425,1.065,1.4075,31.209919898473405,121.52228390643327,33,2017-06-06-6,"((218, 312), (257, 342))"
shanghai_view2_784.png,0.3475 0.21625 0.13 0.1125,0.3475,0.21625,0.13,0.1125,building,21645,0,0.6375,0.4225,0.6225,0.2875,31.209919898473405,121.6300817405276,33,2017-06-06-6,"((113, 64), (165, 109))"
shanghai_view2_699.png,0.32125 0.04625 0.2025 0.0925,0.32125,0.04625,0.2025,0.0925,building,21556,0,0.665,0.1375,0.66,0.0575,31.32509555922753,121.59414912916282,33,2017-06-06-6,"((88, 0), (169, 37))"
shanghai_view2_88.png,0.35625 0.3675 0.1125 0.125,0.35625,0.3675,0.1125,0.125,building,21692,0,0.665,0.7,0.645,0.605,31.24064715234988,121.37855346097412,33,2017-06-06-6,"((120, 122), (165, 172))"
shanghai_view1_210.png,0.37375 0.51125 0.0675 0.0775,0.37375,0.51125,0.0675,0.0775,building,3959,0,0.6375,0.925,0.6075,0.84,31.21760264844648,121.42346922518011,33,2015-12-06-6,"((136, 189), (163, 220))"
bejing_view1_1168.png,0.305625 0.72 0.12125 0.0825,0.305625,0.72,0.12125,0.0825,building,34606,0,0.24875,0.65125,0.22375,0.60375,39.82229171544569,116.43206172390776,33,2015-06-06-6,"((97, 271), (146, 304))"
nanjing_view1_146.png,0.16125 0.5025 0.0725 0.095,0.16125,0.5025,0.0725,0.095,building,55,0,0.295,0.9025,0.275,0.8125,31.948382113672203,118.79624998981024,33,2017-02-01-6,"((50, 181), (79, 219))"
shanghai_view1_584.png,0.8625 0.08875 0.09 0.0675,0.8625,0.08875,0.09,0.0675,building,4293,0,1.4625,0.17,1.465,0.13,31.209919898473405,121.55821651779806,33,2015-12-06-6,"((327, 22), (363, 49))"
shanghai_view2_613.png,0.045 0.6775 0.09 0.18,0.045,0.6775,0.09,0.18,building,21464,0,0.105,1.305,0.03,1.05,31.24064715234988,121.56719967063924,33,2017-06-06-6,"((0, 235), (36, 307))"
shanghai_view1_235.png,0.43875 0.71375 0.1525 0.1025,0.43875,0.71375,0.1525,0.1025,building,3986,0,0.74,1.2775,0.665,1.155,31.21760264844648,121.43245237802132,33,2015-12-06-6,"((145, 265), (206, 306))"
shanghai_view2_443.png,0.045 0.625 0.09 0.13,0.045,0.625,0.09,0.13,building,21291,0,0.14,1.09,0.1425,1.0675,31.27904216690052,121.50431760075088,33,2017-06-06-6,"((0, 224), (36, 276))"
dongguan_view2_106.png,0.24625 0.36875 0.0675 0.0925,0.24625,0.36875,0.0675,0.0925,building,16509,0,0.42,0.695,0.4025,0.615,23.008923345580417,113.7411657612946,33,2018-09-01-6,"((85, 129), (112, 166))"
dalian_view2_384.png,0.465 0.0775 0.08 0.11,0.465,0.0775,0.08,0.11,building,1723,0,0.835,0.19,0.82,0.1425,38.98333138376948,121.59615781507884,33,2016-06-01-6,"((170, 9), (202, 53))"
bejing_view2_1175.png,0.224375 0.17125 0.15875 0.195,0.224375,0.17125,0.15875,0.195,building,41312,0,0.21125,0.18,0.19,0.09,39.8705703356756,116.43206172390776,33,2016-03-06-6,"((58, 29), (121, 107))"
shanghai_view2_638.png,0.425 0.13 0.13 0.085,0.425,0.13,0.13,0.085,building,21491,0,0.7275,0.26,0.7275,0.1525,31.24064715234988,121.57618282348044,33,2017-06-06-6,"((144, 35), (196, 69))"
dongguan_view2_37.png,0.7425 0.49375 0.06 0.0975,0.7425,0.49375,0.06,0.0975,building,16533,0,1.29,0.89,1.2675,0.795,23.00065460320685,113.70523314992982,33,2018-09-01-6,"((285, 178), (309, 217))"
bejing_view2_1166.png,0.404375 0.26125 0.09375 0.0625,0.404375,0.26125,0.09375,0.0625,building,41303,0,0.37625,0.2375,0.37375,0.205,39.808491588799576,116.43206172390776,33,2016-03-06-6,"((143, 92), (180, 117))"
shanghai_view1_215.png,0.10375 0.91125 0.1025 0.0825,0.10375,0.91125,0.1025,0.0825,building,3964,0,0.175,1.645,0.1575,1.5875,31.25600703239929,121.42346922518011,33,2015-12-06-6,"((21, 348), (62, 381))"
shanghai_view1_404.png,0.96125 0.5725 0.0725 0.075,0.96125,0.5725,0.0725,0.075,building,4159,0,1.6525,1.035,1.64,0.98,31.171496787503298,121.49533444790968,33,2015-12-06-6,"((370, 214), (399, 244))"
shanghai_view1_700.png,0.0625 0.90125 0.065 0.1925,0.0625,0.90125,0.065,0.1925,building,4416,0,0.1125,1.525,0.0925,1.4675,31.332768935885017,121.59414912916282,33,2015-12-06-6,"((12, 322), (38, 399))"
bejing_view2_1187.png,0.6425 0.05375 0.065 0.1075,0.6425,0.05375,0.065,0.1075,building,41325,0,1.1375,0.09,1.1275,0.0125,39.953254681930254,116.43206172390776,33,2016-03-06-6,"((244, 0), (270, 43))"
shanghai_view1_64.png,0.8175 0.68125 0.08 0.1275,0.8175,0.68125,0.08,0.1275,building,4351,0,1.4125,1.25,1.4125,1.21,31.248327404688023,121.36957030813294,33,2015-12-06-6,"((311, 247), (343, 298))"
dongguan_view1_58.png,0.36375 0.4175 0.0625 0.08,0.36375,0.4175,0.0625,0.08,building,1104,0,0.64,0.72,0.6125,0.67,23.03372653180558,113.71421630277102,33,2017-10-01-6,"((133, 151), (158, 183))"
chengdu_view2_1115.png,0.4175 0.575 0.095 0.145,0.4175,0.575,0.095,0.145,building,2784,0,0.72,0.9825,0.7125,0.89,30.558455321506223,104.0474395388033,33,2017-04-01-6,"((148, 200), (186, 258))"
shanghai_view1_207.png,0.035 0.5725 0.07 0.11,0.035,0.5725,0.07,0.11,building,3955,0,0.07,1.025,0.02,0.9275,31.194552526043747,121.42346922518011,33,2015-12-06-6,"((0, 207), (28, 251))"
dalian_view2_432.png,0.87 0.4175 0.085 0.09,0.87,0.4175,0.085,0.09,building,1735,0,1.5225,0.73,1.49,0.665,38.9553944129427,121.61412412076125,33,2016-06-01-6,"((331, 149), (365, 185))"
shanghai_view1_340.png,0.57125 0.53 0.0475 0.1,0.57125,0.53,0.0475,0.1,building,4101,0,1.0025,0.9225,0.9875,0.8625,31.25600703239929,121.46838498938612,33,2015-12-06-6,"((219, 192), (238, 232))"
shanghai_view1_255.png,0.0275 0.2075 0.055 0.09,0.0275,0.2075,0.055,0.09,building,4007,0,0.015,0.375,0.015,0.3,31.179182657552804,121.44143553086252,33,2015-12-06-6,"((0, 65), (22, 101))"
shanghai_view2_339.png,0.22875 0.7725 0.0675 0.12,0.22875,0.7725,0.0675,0.12,building,21186,0,0.3725,1.315,0.3675,1.2875,31.248327404688023,121.46838498938612,33,2017-06-06-6,"((78, 285), (105, 333))"
dalian_view1_159.png,0.24375 0.15375 0.0875 0.1375,0.24375,0.15375,0.0875,0.1375,building,20579,0,0.4275,0.3175,0.4475,0.225,38.86452317977518,121.5242925923493,33,2015-11-01-6,"((80, 34), (115, 89))"
shanghai_view2_535.png,0.2125 0.3725 0.185 0.1,0.2125,0.3725,0.185,0.1,building,21380,0,0.33,0.7025,0.33,0.58,31.21760264844648,121.54025021211568,33,2017-06-06-6,"((48, 129), (122, 169))"
shanghai_view2_271.png,0.485 0.5725 0.115 0.105,0.485,0.5725,0.115,0.105,building,21130,0,0.8475,1.01,0.845,0.92,31.302071676625328,121.44143553086252,33,2017-06-06-6,"((171, 208), (217, 250))"
nanjing_view1_181.png,0.33625 0.58625 0.0775 0.1525,0.33625,0.58625,0.0775,0.1525,building,68,0,0.5875,1.0925,0.56,0.925,32.03219057898504,118.80523314265145,33,2017-02-01-6,"((119, 204), (150, 265))"
shanghai_view2_807.png,0.1025 0.11625 0.09 0.1025,0.1025,0.11625,0.09,0.1025,building,21667,0,0.22,0.24,0.175,0.1375,31.194552526043747,121.6390648933688,33,2017-06-06-6,"((23, 26), (59, 67))"
shanghai_view2_38.png,0.8825 0.2825 0.085 0.08,0.8825,0.2825,0.085,0.08,building,21222,0,1.5375,0.505,1.5425,0.4575,31.24064715234988,121.36058715529175,33,2017-06-06-6,"((336, 96), (370, 129))"
shanghai_view2_283.png,0.3775 0.20875 0.155 0.1075,0.3775,0.20875,0.155,0.1075,building,21135,0,0.6425,0.3125,0.64,0.2825,31.202236524310003,121.45041868370372,33,2017-06-06-6,"((120, 62), (182, 105))"
shanghai_view2_352.png,0.77125 0.47125 0.0675 0.1225,0.77125,0.47125,0.0675,0.1225,building,21197,0,1.3325,0.7875,1.3275,0.7475,31.15612317623464,121.47736814222728,33,2017-06-06-6,"((295, 164), (322, 213))"
dongguan_view2_122.png,0.7525 0.42625 0.275 0.2725,0.7525,0.42625,0.275,0.2725,building,16513,0,1.34,0.6825,1.385,0.6175,23.00065460320685,113.7501489141358,33,2018-09-01-6,"((246, 116), (356, 225))"
shanghai_view1_365.png,0.3 0.5325 0.065 0.105,0.3,0.5325,0.065,0.105,building,4127,0,0.51,0.955,0.485,0.895,31.25600703239929,121.47736814222728,33,2015-12-06-6,"((107, 192), (133, 234))"
shanghai_view1_156.png,0.93125 0.84125 0.0975 0.1125,0.93125,0.84125,0.0975,0.1125,building,3898,0,1.665,1.5275,1.59,1.4,31.18686790376216,121.40550291949772,33,2015-12-06-6,"((353, 314), (392, 359))"
changchun_view1_167.png,0.52 0.69375 0.08 0.1475,0.52,0.69375,0.08,0.1475,building,17301,0,0.9075,1.2375,0.8575,1.125,43.90385705112481,125.3272192208131,33,2016-04-20-6,"((192, 248), (224, 307))"
shanghai_view2_164.png,0.3875 0.59625 0.105 0.1375,0.3875,0.59625,0.105,0.1375,building,21060,0,0.69,1.1225,0.6275,0.95,31.248327404688023,121.40550291949772,33,2017-06-06-6,"((134, 210), (176, 266))"
shanghai_view2_335.png,0.56875 0.665 0.0925 0.095,0.56875,0.665,0.0925,0.095,building,21182,0,1.005,1.1275,1.0,1.095,31.21760264844648,121.46838498938612,33,2017-06-06-6,"((209, 247), (246, 285))"
shanghai_view2_673.png,0.52375 0.69375 0.0925 0.1075,0.52375,0.69375,0.0925,0.1075,building,21529,0,0.955,1.265,0.935,1.135,31.317421557073967,121.58516597632162,33,2017-06-06-6,"((191, 256), (228, 299))"
bejing_view1_1193.png,0.68625 0.359375 0.06 0.08125,0.68625,0.359375,0.06,0.08125,building,34632,0,0.5925,0.31875,0.585,0.3,39.99455941924983,116.43206172390776,33,2015-06-06-6,"((262, 127), (286, 160))"
shanghai_view2_760.png,0.8 0.77375 0.105 0.1475,0.8,0.77375,0.105,0.1475,building,21620,0,1.3675,1.3225,1.3575,1.2525,31.21760264844648,121.62109858768642,33,2017-06-06-6,"((299, 280), (341, 339))"
shanghai_view2_789.png,0.22375 0.6075 0.1675 0.125,0.22375,0.6075,0.1675,0.125,building,21650,0,0.4475,1.1375,0.4225,0.995,31.248327404688023,121.6300817405276,33,2017-06-06-6,"((56, 218), (123, 268))"
shanghai_view1_288.png,0.03375 0.79125 0.0675 0.1025,0.03375,0.79125,0.0675,0.1025,building,4043,0,0.06,1.42,0.0375,1.32,31.24064715234988,121.45041868370372,33,2015-12-06-6,"((0, 296), (27, 337))"
changchun_view2_147.png,0.215 0.20875 0.08 0.1675,0.215,0.20875,0.08,0.1675,building,30467,0,0.34,0.35,0.3225,0.27,43.86500997617989,125.3182360679719,33,2017-04-02-6,"((70, 50), (102, 117))"
shanghai_view1_465.png,0.52 0.45875 0.085 0.1075,0.52,0.45875,0.085,0.1075,building,4208,0,0.89,0.805,0.8925,0.7175,31.25600703239929,121.51330075359208,33,2015-12-06-6,"((191, 162), (225, 205))"
